Timestamp,Milliseconds,Millibars
2021-02-02 10:28:20,5402,0.0
2021-02-02 10:28:20,5501,0.0
2021-02-02 10:28:20,5602,0.0
2021-02-02 10:28:20,5701,0.0
2021-02-02 10:28:20,5801,0.0
2021-02-02 10:28:20,5902,0.0
2021-02-02 10:28:20,6001,0.0
2021-02-02 10:28:21,6102,0.0
2021-02-02 10:28:21,6202,0.0
2021-02-02 10:28:21,6301,0.0
2021-02-02 10:28:21,6402,0.0
2021-02-02 10:28:21,6503,0.0
2021-02-02 10:28:21,6602,0.0
2021-02-02 10:28:21,6701,0.0
2021-02-02 10:28:21,6802,0.0
2021-02-02 10:28:21,6902,0.0
2021-02-02 10:28:21,7002,0.0
2021-02-02 10:28:22,7101,0.0
2021-02-02 10:28:22,7202,0.0
2021-02-02 10:28:22,7301,0.0
2021-02-02 10:28:22,7402,0.0
2021-02-02 10:28:22,7501,0.0
2021-02-02 10:28:22,7601,0.0
2021-02-02 10:28:22,7701,0.0
2021-02-02 10:28:22,7802,0.0
2021-02-02 10:28:22,7901,0.0
2021-02-02 10:28:22,8002,0.0
2021-02-02 10:28:23,8102,0.0
2021-02-02 10:28:23,8201,0.0
2021-02-02 10:28:23,8301,0.0
2021-02-02 10:28:23,8401,0.0
2021-02-02 10:28:23,8503,0.0
2021-02-02 10:28:23,8602,0.0
2021-02-02 10:28:23,8701,0.0
2021-02-02 10:28:23,8802,0.0
2021-02-02 10:28:23,8901,0.0
2021-02-02 10:28:23,9001,0.0
2021-02-02 10:28:24,9102,0.0
2021-02-02 10:28:24,9202,0.0
2021-02-02 10:28:24,9302,0.0
2021-02-02 10:28:24,9402,0.0
2021-02-02 10:28:24,9501,0.0
2021-02-02 10:28:24,9601,0.0
2021-02-02 10:28:24,9702,0.0
2021-02-02 10:28:24,9801,0.0
2021-02-02 10:28:24,9903,0.0
2021-02-02 10:28:24,10001,0.0
2021-02-02 10:28:25,10101,0.0
2021-02-02 10:28:25,10202,0.0
2021-02-02 10:28:25,10301,0.0
2021-02-02 10:28:25,10401,0.0
2021-02-02 10:28:25,10501,0.0
2021-02-02 10:28:25,10602,0.0
2021-02-02 10:28:25,10703,0.0
2021-02-02 10:28:25,10801,0.0
2021-02-02 10:28:25,10902,0.0
2021-02-02 10:28:25,11001,0.0
2021-02-02 10:28:26,11102,0.0
2021-02-02 10:28:26,11201,0.0
2021-02-02 10:28:26,11302,0.0
2021-02-02 10:28:26,11402,0.0
2021-02-02 10:28:26,11502,0.0
2021-02-02 10:28:26,11601,0.0
2021-02-02 10:28:26,11702,0.0
2021-02-02 10:28:26,11802,0.0
2021-02-02 10:28:26,11902,0.0
2021-02-02 10:28:26,12002,0.0
2021-02-02 10:28:27,12102,0.0
2021-02-02 10:28:27,12202,0.0
2021-02-02 10:28:27,12302,0.0
2021-02-02 10:28:27,12401,0.0
2021-02-02 10:28:27,12502,0.0
2021-02-02 10:28:27,12601,0.0
2021-02-02 10:28:27,12702,0.0
2021-02-02 10:28:27,12801,0.0
2021-02-02 10:28:27,12902,0.0
2021-02-02 10:28:27,13001,0.0
2021-02-02 10:28:28,13101,0.0
2021-02-02 10:28:28,13202,0.0
2021-02-02 10:28:28,13302,0.0
2021-02-02 10:28:28,13402,0.0
2021-02-02 10:28:28,13502,0.0
2021-02-02 10:28:28,13601,0.0
2021-02-02 10:28:28,13701,0.0
2021-02-02 10:28:28,13802,0.0
2021-02-02 10:28:28,13901,0.0
2021-02-02 10:28:28,14002,0.0
2021-02-02 10:28:29,14101,0.0
2021-02-02 10:28:29,14202,0.0
2021-02-02 10:28:29,14302,0.0
2021-02-02 10:28:29,14402,0.0
2021-02-02 10:28:29,14502,0.0
2021-02-02 10:28:29,14602,0.0
2021-02-02 10:28:29,14702,0.0
2021-02-02 10:28:29,14802,0.0
2021-02-02 10:28:29,14901,0.0
2021-02-02 10:28:29,15003,0.0
2021-02-02 10:28:30,15101,0.0
2021-02-02 10:28:30,15202,0.0
2021-02-02 10:28:30,15302,0.0
2021-02-02 10:28:30,15402,0.0
2021-02-02 10:28:30,15501,0.0
2021-02-02 10:28:30,15602,0.0
2021-02-02 10:28:30,15702,0.0
2021-02-02 10:28:30,15802,0.0
2021-02-02 10:28:30,15902,0.0
2021-02-02 10:28:30,16002,0.0
2021-02-02 10:28:31,16101,0.0
2021-02-02 10:28:31,16202,0.0
2021-02-02 10:28:31,16302,0.0
2021-02-02 10:28:31,16402,0.0
2021-02-02 10:28:31,16502,0.0
2021-02-02 10:28:31,16601,0.0
2021-02-02 10:28:31,16701,0.0
2021-02-02 10:28:31,16802,0.0
2021-02-02 10:28:31,16902,0.0
2021-02-02 10:28:31,17001,0.0
2021-02-02 10:28:32,17102,0.0
2021-02-02 10:28:32,17201,0.0
2021-02-02 10:28:32,17302,0.0
2021-02-02 10:28:32,17402,0.0
2021-02-02 10:28:32,17501,0.0
2021-02-02 10:28:32,17601,0.0
2021-02-02 10:28:32,17701,0.0
2021-02-02 10:28:32,17802,0.0
2021-02-02 10:28:32,17902,0.0
2021-02-02 10:28:32,18001,0.0
2021-02-02 10:28:33,18102,0.0
2021-02-02 10:28:33,18202,0.0
2021-02-02 10:28:33,18302,0.0
2021-02-02 10:28:33,18401,0.0
2021-02-02 10:28:33,18502,0.0
2021-02-02 10:28:33,18601,0.0
2021-02-02 10:28:33,18701,0.0
2021-02-02 10:28:33,18802,0.0
2021-02-02 10:28:33,18901,0.0
2021-02-02 10:28:33,19002,0.0
2021-02-02 10:28:34,19101,0.0
2021-02-02 10:28:34,19202,0.0
2021-02-02 10:28:34,19302,0.0
2021-02-02 10:28:34,19401,0.0
2021-02-02 10:28:34,19501,0.0
2021-02-02 10:28:34,19602,0.0
2021-02-02 10:28:34,19702,0.0
2021-02-02 10:28:34,19801,0.0
2021-02-02 10:28:34,19902,0.0
2021-02-02 10:28:34,20001,0.0
2021-02-02 10:28:35,20102,0.0
2021-02-02 10:28:35,20202,0.0
2021-02-02 10:28:35,20302,0.0
2021-02-02 10:28:35,20401,0.0
2021-02-02 10:28:35,20502,0.0
2021-02-02 10:28:35,20602,0.0
2021-02-02 10:28:35,20702,0.0
2021-02-02 10:28:35,20802,0.0
2021-02-02 10:28:35,20901,0.0
2021-02-02 10:28:35,21001,0.0
2021-02-02 10:28:36,21102,0.0
2021-02-02 10:28:36,21202,0.0
2021-02-02 10:28:36,21301,0.0
2021-02-02 10:28:36,21402,0.0
2021-02-02 10:28:36,21502,0.0
2021-02-02 10:28:36,21601,0.0
2021-02-02 10:28:36,21702,0.0
2021-02-02 10:28:36,21801,0.0
2021-02-02 10:28:36,21901,0.0
2021-02-02 10:28:36,22002,0.0
2021-02-02 10:28:37,22101,0.0
2021-02-02 10:28:37,22201,0.0
2021-02-02 10:28:37,22302,0.0
2021-02-02 10:28:37,22401,0.0
2021-02-02 10:28:37,22502,0.0
2021-02-02 10:28:37,22601,0.0
2021-02-02 10:28:37,22702,0.0
2021-02-02 10:28:37,22801,0.0
2021-02-02 10:28:37,22902,0.0
2021-02-02 10:28:37,23002,0.0
2021-02-02 10:28:38,23101,0.0
2021-02-02 10:28:38,23202,0.0
2021-02-02 10:28:38,23301,0.0
2021-02-02 10:28:38,23402,0.0
2021-02-02 10:28:38,23501,0.0
2021-02-02 10:28:38,23602,0.0
2021-02-02 10:28:38,23702,0.0
2021-02-02 10:28:38,23802,0.0
2021-02-02 10:28:38,23901,0.0
2021-02-02 10:28:38,24002,0.0
2021-02-02 10:28:39,24102,0.0
2021-02-02 10:28:39,24202,0.0
2021-02-02 10:28:39,24302,0.0
2021-02-02 10:28:39,24402,0.0
2021-02-02 10:28:39,24502,0.0
2021-02-02 10:28:39,24602,0.0
2021-02-02 10:28:39,24702,0.0
2021-02-02 10:28:39,24801,0.0
2021-02-02 10:28:39,24902,0.0
2021-02-02 10:28:39,25002,0.0
2021-02-02 10:28:40,25102,0.0
2021-02-02 10:28:40,25201,0.0
2021-02-02 10:28:40,25302,0.0
2021-02-02 10:28:40,25401,0.0
2021-02-02 10:28:40,25502,0.0
2021-02-02 10:28:40,25602,0.0
2021-02-02 10:28:40,25701,0.0
2021-02-02 10:28:40,25802,0.0
2021-02-02 10:28:40,25902,0.0
2021-02-02 10:28:40,26001,0.0
2021-02-02 10:28:41,26102,0.0
2021-02-02 10:28:41,26201,0.0
2021-02-02 10:28:41,26304,0.0
2021-02-02 10:28:41,26401,0.0
2021-02-02 10:28:41,26502,0.0
2021-02-02 10:28:41,26603,0.0
2021-02-02 10:28:41,26701,0.0
2021-02-02 10:28:41,26801,0.0
2021-02-02 10:28:41,26902,0.0
2021-02-02 10:28:41,27001,0.0
2021-02-02 10:28:42,27102,0.0
2021-02-02 10:28:42,27201,0.0
2021-02-02 10:28:42,27302,0.0
2021-02-02 10:28:42,27402,0.0
2021-02-02 10:28:42,27501,0.0
2021-02-02 10:28:42,27601,0.0
2021-02-02 10:28:42,27702,0.0
2021-02-02 10:28:42,27801,0.0
2021-02-02 10:28:42,27902,0.0
2021-02-02 10:28:42,28002,0.0
2021-02-02 10:28:43,28101,0.0
2021-02-02 10:28:43,28201,0.0
2021-02-02 10:28:43,28303,0.0
2021-02-02 10:28:43,28401,0.0
2021-02-02 10:28:43,28501,0.0
2021-02-02 10:28:43,28602,0.0
2021-02-02 10:28:43,28702,0.0
2021-02-02 10:28:43,28801,0.0
2021-02-02 10:28:43,28901,0.0
2021-02-02 10:28:43,29002,0.0
2021-02-02 10:28:44,29102,0.0
2021-02-02 10:28:44,29201,0.0
2021-02-02 10:28:44,29302,0.0
2021-02-02 10:28:44,29402,0.0
2021-02-02 10:28:44,29501,0.0
2021-02-02 10:28:44,29602,0.0
2021-02-02 10:28:44,29701,0.0
2021-02-02 10:28:44,29802,0.0
2021-02-02 10:28:44,29901,0.0
2021-02-02 10:28:44,30001,0.0
2021-02-02 10:28:45,30102,0.0
2021-02-02 10:28:45,30201,0.0
2021-02-02 10:28:45,30302,0.0
2021-02-02 10:28:45,30402,0.0
2021-02-02 10:28:45,30501,0.0
2021-02-02 10:28:45,30602,0.0
2021-02-02 10:28:45,30703,0.0
2021-02-02 10:28:45,30801,0.0
2021-02-02 10:28:45,30901,0.0
2021-02-02 10:28:45,31001,0.0
2021-02-02 10:28:46,31102,0.0
2021-02-02 10:28:46,31202,0.0
2021-02-02 10:28:46,31301,0.0
2021-02-02 10:28:46,31402,0.0
2021-02-02 10:28:46,31501,0.0
2021-02-02 10:28:46,31601,0.0
2021-02-02 10:28:46,31702,0.0
2021-02-02 10:28:46,31802,0.0
2021-02-02 10:28:46,31902,0.0
2021-02-02 10:28:46,32001,0.0
2021-02-02 10:28:47,32102,0.0
2021-02-02 10:28:47,32201,0.0
2021-02-02 10:28:47,32302,0.0
2021-02-02 10:28:47,32402,0.0
2021-02-02 10:28:47,32501,0.0
2021-02-02 10:28:47,32602,0.0
2021-02-02 10:28:47,32701,0.0
2021-02-02 10:28:47,32802,0.0
2021-02-02 10:28:47,32901,0.0
2021-02-02 10:28:47,33002,0.0
2021-02-02 10:28:48,33101,0.0
2021-02-02 10:28:48,33201,0.0
2021-02-02 10:28:48,33302,0.0
2021-02-02 10:28:48,33401,0.0
2021-02-02 10:28:48,33501,0.0
2021-02-02 10:28:48,33601,0.0
2021-02-02 10:28:48,33701,0.0
2021-02-02 10:28:48,33802,0.0
2021-02-02 10:28:48,33901,0.0
2021-02-02 10:28:48,34002,0.0
2021-02-02 10:28:49,34102,0.0
2021-02-02 10:28:49,34201,0.0
2021-02-02 10:28:49,34302,0.0
2021-02-02 10:28:49,34401,0.0
2021-02-02 10:28:49,34501,0.0
2021-02-02 10:28:49,34602,0.0
2021-02-02 10:28:49,34702,0.0
2021-02-02 10:28:49,34801,0.0
2021-02-02 10:28:49,34902,0.0
2021-02-02 10:28:49,35001,0.0
2021-02-02 10:28:50,35102,0.0
2021-02-02 10:28:50,35201,0.0
2021-02-02 10:28:50,35301,0.0
2021-02-02 10:28:50,35402,0.0
2021-02-02 10:28:50,35501,0.0
2021-02-02 10:28:50,35602,0.0
2021-02-02 10:28:50,35701,0.0
2021-02-02 10:28:50,35802,0.0
2021-02-02 10:28:50,35901,0.0
2021-02-02 10:28:50,36001,0.0
2021-02-02 10:28:51,36102,0.0
2021-02-02 10:28:51,36202,0.0
2021-02-02 10:28:51,36301,0.0
2021-02-02 10:28:51,36401,0.0
2021-02-02 10:28:51,36502,0.0
2021-02-02 10:28:51,36601,0.0
2021-02-02 10:28:51,36702,0.0
2021-02-02 10:28:51,36801,0.0
2021-02-02 10:28:51,36902,0.0
2021-02-02 10:28:51,37001,0.0
2021-02-02 10:28:52,37102,0.0
2021-02-02 10:28:52,37202,0.0
2021-02-02 10:28:52,37301,0.0
2021-02-02 10:28:52,37402,0.0
2021-02-02 10:28:52,37501,0.0
2021-02-02 10:28:52,37601,0.0
2021-02-02 10:28:52,37702,0.0
2021-02-02 10:28:52,37801,0.0
2021-02-02 10:28:52,37901,0.0
2021-02-02 10:28:52,38002,0.0
2021-02-02 10:28:53,38101,0.0
2021-02-02 10:28:53,38201,0.0
2021-02-02 10:28:53,38302,0.0
2021-02-02 10:28:53,38402,0.0
2021-02-02 10:28:53,38501,0.0
2021-02-02 10:28:53,38601,0.0
2021-02-02 10:28:53,38702,0.0
2021-02-02 10:28:53,38801,0.0
2021-02-02 10:28:53,38901,0.0
2021-02-02 10:28:53,39002,0.0
2021-02-02 10:28:54,39101,0.0
2021-02-02 10:28:54,39201,0.0
2021-02-02 10:28:54,39301,0.0
2021-02-02 10:28:54,39402,0.0
2021-02-02 10:28:54,39501,0.0
2021-02-02 10:28:54,39601,0.0
2021-02-02 10:28:54,39701,0.0
2021-02-02 10:28:54,39802,0.0
2021-02-02 10:28:54,39902,0.0
2021-02-02 10:28:54,40001,0.0
2021-02-02 10:28:55,40102,0.0
2021-02-02 10:28:55,40201,0.0
2021-02-02 10:28:55,40301,0.0
2021-02-02 10:28:55,40401,0.0
2021-02-02 10:28:55,40502,0.0
2021-02-02 10:28:55,40601,0.0
2021-02-02 10:28:55,40701,0.0
2021-02-02 10:28:55,40802,0.0
2021-02-02 10:28:55,40901,0.0
2021-02-02 10:28:55,41001,0.0
2021-02-02 10:28:56,41101,0.0
2021-02-02 10:28:56,41202,0.0
2021-02-02 10:28:56,41301,0.0
2021-02-02 10:28:56,41401,0.0
2021-02-02 10:28:56,41503,0.0
2021-02-02 10:28:56,41602,0.0
2021-02-02 10:28:56,41701,0.0
2021-02-02 10:28:56,41801,0.0
2021-02-02 10:28:56,41902,0.0
2021-02-02 10:28:56,42001,0.0
2021-02-02 10:28:57,42103,0.0
2021-02-02 10:28:57,42201,0.0
2021-02-02 10:28:57,42302,0.0
2021-02-02 10:28:57,42402,0.0
2021-02-02 10:28:57,42502,0.0
2021-02-02 10:28:57,42602,0.0
2021-02-02 10:28:57,42701,0.0
2021-02-02 10:28:57,42802,0.0
2021-02-02 10:28:57,42902,0.0
2021-02-02 10:28:57,43001,0.0
2021-02-02 10:28:58,43102,0.0
2021-02-02 10:28:58,43203,0.0
2021-02-02 10:28:58,43301,0.0
2021-02-02 10:28:58,43402,0.0
2021-02-02 10:28:58,43501,0.0
2021-02-02 10:28:58,43602,0.0
2021-02-02 10:28:58,43701,0.0
2021-02-02 10:28:58,43801,0.0
2021-02-02 10:28:58,43902,0.0
2021-02-02 10:28:58,44001,0.0
2021-02-02 10:28:59,44103,0.0
2021-02-02 10:28:59,44201,0.0
2021-02-02 10:28:59,44302,0.0
2021-02-02 10:28:59,44402,0.0
2021-02-02 10:28:59,44502,0.0
2021-02-02 10:28:59,44602,0.0
2021-02-02 10:28:59,44701,0.0
2021-02-02 10:28:59,44802,0.0
2021-02-02 10:28:59,44902,0.0
2021-02-02 10:28:59,45001,0.0
2021-02-02 10:29:00,45102,0.0
2021-02-02 10:29:00,45201,0.0
2021-02-02 10:29:00,45301,0.0
2021-02-02 10:29:00,45403,0.0
2021-02-02 10:29:00,45502,0.0
2021-02-02 10:29:00,45601,0.0
2021-02-02 10:29:00,45701,0.0
2021-02-02 10:29:00,45802,0.0
2021-02-02 10:29:00,45901,0.0
2021-02-02 10:29:00,46001,0.0
2021-02-02 10:29:01,46102,0.0
2021-02-02 10:29:01,46202,0.0
2021-02-02 10:29:01,46301,0.0
2021-02-02 10:29:01,46401,0.0
2021-02-02 10:29:01,46501,0.0
2021-02-02 10:29:01,46602,0.0
2021-02-02 10:29:01,46701,0.0
2021-02-02 10:29:01,46802,0.0
2021-02-02 10:29:01,46901,0.0
2021-02-02 10:29:01,47002,0.0
2021-02-02 10:29:02,47101,0.0
2021-02-02 10:29:02,47202,0.0
2021-02-02 10:29:02,47301,0.0
2021-02-02 10:29:02,47402,0.0
2021-02-02 10:29:02,47502,0.0
2021-02-02 10:29:02,47602,0.0
2021-02-02 10:29:02,47701,0.0
2021-02-02 10:29:02,47802,0.0
2021-02-02 10:29:02,47901,0.0
2021-02-02 10:29:02,48001,0.0
2021-02-02 10:29:03,48102,0.0
2021-02-02 10:29:03,48201,0.0
2021-02-02 10:29:03,48301,0.0
2021-02-02 10:29:03,48402,0.0
2021-02-02 10:29:03,48501,0.0
2021-02-02 10:29:03,48601,0.0
2021-02-02 10:29:03,48703,0.0
2021-02-02 10:29:03,48801,0.0
2021-02-02 10:29:03,48902,0.0
2021-02-02 10:29:03,49001,0.0
2021-02-02 10:29:04,49101,0.0
2021-02-02 10:29:04,49201,0.0
2021-02-02 10:29:04,49303,0.0
2021-02-02 10:29:04,49401,0.0
2021-02-02 10:29:04,49502,0.0
2021-02-02 10:29:04,49601,0.0
2021-02-02 10:29:04,49702,0.0
2021-02-02 10:29:04,49802,0.0
2021-02-02 10:29:04,49901,0.0
2021-02-02 10:29:04,50002,0.0
2021-02-02 10:29:05,50101,0.0
2021-02-02 10:29:05,50203,0.0
2021-02-02 10:29:05,50301,0.0
2021-02-02 10:29:05,50402,0.0
2021-02-02 10:29:05,50501,0.0
2021-02-02 10:29:05,50602,0.0
2021-02-02 10:29:05,50702,0.0
2021-02-02 10:29:05,50801,0.0
2021-02-02 10:29:05,50901,0.0
2021-02-02 10:29:05,51002,0.0
2021-02-02 10:29:06,51101,0.0
2021-02-02 10:29:06,51202,0.0
2021-02-02 10:29:06,51301,0.0
2021-02-02 10:29:06,51401,0.0
2021-02-02 10:29:06,51502,0.0
2021-02-02 10:29:06,51601,0.0
2021-02-02 10:29:06,51701,0.0
2021-02-02 10:29:06,51802,0.0
2021-02-02 10:29:06,51901,0.0
2021-02-02 10:29:06,52002,0.0
2021-02-02 10:29:07,52101,0.0
2021-02-02 10:29:07,52201,0.0
2021-02-02 10:29:07,52301,0.0
2021-02-02 10:29:07,52401,0.0
2021-02-02 10:29:07,52501,0.0
2021-02-02 10:29:07,52602,0.0
2021-02-02 10:29:07,52701,0.0
2021-02-02 10:29:07,52802,0.0
2021-02-02 10:29:07,52901,0.0
2021-02-02 10:29:07,53002,0.0
2021-02-02 10:29:08,53101,0.0
2021-02-02 10:29:08,53201,0.0
2021-02-02 10:29:08,53302,0.0
2021-02-02 10:29:08,53402,0.0
2021-02-02 10:29:08,53501,0.0
2021-02-02 10:29:08,53601,0.0
2021-02-02 10:29:08,53702,0.0
2021-02-02 10:29:08,53802,0.0
2021-02-02 10:29:08,53901,0.0
2021-02-02 10:29:08,54001,0.0
2021-02-02 10:29:09,54102,0.0
2021-02-02 10:29:09,54201,0.0
2021-02-02 10:29:09,54301,0.0
2021-02-02 10:29:09,54402,0.0
2021-02-02 10:29:09,54502,0.0
2021-02-02 10:29:09,54601,0.0
2021-02-02 10:29:09,54701,0.0
2021-02-02 10:29:09,54801,0.0
2021-02-02 10:29:09,54901,0.0
2021-02-02 10:29:09,55002,0.0
2021-02-02 10:29:10,55101,0.0
2021-02-02 10:29:10,55202,0.0
2021-02-02 10:29:10,55301,0.0
2021-02-02 10:29:10,55402,0.0
2021-02-02 10:29:10,55502,0.0
2021-02-02 10:29:10,55602,0.0
2021-02-02 10:29:10,55701,0.0
2021-02-02 10:29:10,55802,0.0
2021-02-02 10:29:10,55901,0.0
2021-02-02 10:29:10,56002,0.0
2021-02-02 10:29:11,56101,0.0
2021-02-02 10:29:11,56202,0.0
2021-02-02 10:29:11,56302,0.0
2021-02-02 10:29:11,56401,0.0
2021-02-02 10:29:11,56501,0.0
2021-02-02 10:29:11,56602,0.0
2021-02-02 10:29:11,56701,0.0
2021-02-02 10:29:11,56803,0.0
2021-02-02 10:29:11,56902,0.0
2021-02-02 10:29:11,57001,0.0
2021-02-02 10:29:12,57102,0.0
2021-02-02 10:29:12,57202,0.0
2021-02-02 10:29:12,57302,0.0
2021-02-02 10:29:12,57401,0.0
2021-02-02 10:29:12,57502,0.0
2021-02-02 10:29:12,57603,0.0
2021-02-02 10:29:12,57701,0.0
2021-02-02 10:29:12,57801,0.0
2021-02-02 10:29:12,57902,0.0
2021-02-02 10:29:12,58001,0.0
2021-02-02 10:29:13,58101,0.0
2021-02-02 10:29:13,58203,0.0
2021-02-02 10:29:13,58302,0.0
2021-02-02 10:29:13,58401,0.0
2021-02-02 10:29:13,58501,0.0
2021-02-02 10:29:13,58602,0.0
2021-02-02 10:29:13,58701,0.0
2021-02-02 10:29:13,58802,0.0
2021-02-02 10:29:13,58901,0.0
2021-02-02 10:29:13,59002,0.0
2021-02-02 10:29:14,59102,0.0
2021-02-02 10:29:14,59202,0.0
2021-02-02 10:29:14,59301,0.0
2021-02-02 10:29:14,59402,0.0
2021-02-02 10:29:14,59502,0.0
2021-02-02 10:29:14,59602,0.0
2021-02-02 10:29:14,59701,0.0
2021-02-02 10:29:14,59801,0.0
2021-02-02 10:29:14,59902,0.0
2021-02-02 10:29:14,60001,0.0
2021-02-02 10:29:15,60101,0.0
2021-02-02 10:29:15,60201,0.0
2021-02-02 10:29:15,60301,0.0
2021-02-02 10:29:15,60402,0.0
2021-02-02 10:29:15,60501,0.0
2021-02-02 10:29:15,60601,0.0
2021-02-02 10:29:15,60701,0.0
2021-02-02 10:29:15,60801,0.0
2021-02-02 10:29:15,60902,0.0
2021-02-02 10:29:15,61001,0.0
2021-02-02 10:29:16,61101,0.0
2021-02-02 10:29:16,61202,0.0
2021-02-02 10:29:16,61336,0.0
2021-02-02 10:29:16,61436,0.0
2021-02-02 10:29:16,61526,0.0
2021-02-02 10:29:16,61604,0.0
2021-02-02 10:29:16,61702,0.0
2021-02-02 10:29:16,61810,0.0
2021-02-02 10:29:16,61911,0.0
2021-02-02 10:29:16,62011,0.0
2021-02-02 10:29:17,62127,0.0
2021-02-02 10:29:17,62225,0.0
2021-02-02 10:29:17,62318,0.0
2021-02-02 10:29:17,62420,0.0
2021-02-02 10:29:17,62538,0.0
2021-02-02 10:29:17,62624,0.0
2021-02-02 10:29:17,62719,0.0
2021-02-02 10:29:17,62838,0.0
2021-02-02 10:29:17,62923,0.0
2021-02-02 10:29:17,63037,0.0
2021-02-02 10:29:18,63142,0.0
2021-02-02 10:29:18,63239,0.0
2021-02-02 10:29:18,63336,0.0
2021-02-02 10:29:18,63405,0.0
2021-02-02 10:29:18,63521,0.0
2021-02-02 10:29:18,63637,0.0
2021-02-02 10:29:18,63703,0.0
2021-02-02 10:29:18,63807,0.0
2021-02-02 10:29:18,63920,0.0
2021-02-02 10:29:18,64008,0.0
2021-02-02 10:29:19,64142,0.0
2021-02-02 10:29:19,64236,0.0
2021-02-02 10:29:19,64322,0.0
2021-02-02 10:29:19,64437,0.0
2021-02-02 10:29:19,64537,0.0
2021-02-02 10:29:19,64637,0.0
2021-02-02 10:29:19,64737,0.0
2021-02-02 10:29:19,64837,0.0
2021-02-02 10:29:19,64935,0.0
2021-02-02 10:29:19,65020,0.0
2021-02-02 10:29:20,65136,0.0
2021-02-02 10:29:20,65237,0.0
2021-02-02 10:29:20,65341,0.0
2021-02-02 10:29:20,65410,0.0
2021-02-02 10:29:20,65535,0.0
2021-02-02 10:29:20,65643,0.0
2021-02-02 10:29:20,65739,0.0
2021-02-02 10:29:20,65823,0.0
2021-02-02 10:29:20,65923,0.0
2021-02-02 10:29:20,66041,0.0
2021-02-02 10:29:21,66126,0.0
2021-02-02 10:29:21,66206,0.0
2021-02-02 10:29:21,66337,0.0
2021-02-02 10:29:21,66442,0.0
2021-02-02 10:29:21,66523,0.0
2021-02-02 10:29:21,66614,0.0
2021-02-02 10:29:21,66741,0.0
2021-02-02 10:29:21,66837,0.0
2021-02-02 10:29:21,66907,0.0
2021-02-02 10:29:21,67035,0.0
2021-02-02 10:29:22,67115,0.0
2021-02-02 10:29:22,67226,0.0
2021-02-02 10:29:22,67319,0.0
2021-02-02 10:29:22,67412,0.0
2021-02-02 10:29:22,67536,0.0
2021-02-02 10:29:22,67642,0.0
2021-02-02 10:29:22,67742,0.0
2021-02-02 10:29:22,67842,0.0
2021-02-02 10:29:22,67937,0.0
2021-02-02 10:29:22,68033,0.0
2021-02-02 10:29:23,68106,0.0
2021-02-02 10:29:23,68241,0.0
2021-02-02 10:29:23,68302,0.0
2021-02-02 10:29:23,68414,0.0
2021-02-02 10:29:23,68526,0.0
2021-02-02 10:29:23,68620,0.0
2021-02-02 10:29:23,68720,0.0
2021-02-02 10:29:23,68802,0.0
2021-02-02 10:29:23,68936,0.0
2021-02-02 10:29:23,69038,0.0
2021-02-02 10:29:24,69137,0.0
2021-02-02 10:29:24,69218,0.0
2021-02-02 10:29:24,69314,0.0
2021-02-02 10:29:24,69424,0.0
2021-02-02 10:29:24,69537,0.0
2021-02-02 10:29:24,69631,0.0
2021-02-02 10:29:24,69702,0.0
